113, 0.98465272, 0.944405
114, 0.980198, 0.940199
115, 0.98688828, 0.944719
116, 0.98488792, 0.955407
117, 0.98756548, 0.943392
118, 0.98494048, 0.944038
119, 0.98637972, 0.962415
120, 0.97939456, 0.934453
121, 0.98850316, 0.938749
122, 0.98744676, 0.966690
123, 0.98971076, 0.963805
124, 0.98389656, 0.929931
125, 0.98674836, 0.945917
126, 0.98723064, 0.936490
127, 0.98622728, 0.950653
128, 0.98582524, 0.946339
129, 0.98149684, 0.933169
130, 0.98772588, 0.943665
131, 0.97886728, 0.935766
132, 0.99040252, 0.959266
133, 0.98868476, 0.943193
134, 0.98581844, 0.924270
135, 0.98576004, 0.934776
136, 0.98579972, 0.949440
137, 0.98957192, 0.958020
138, 0.98769028, 0.961928
139, 0.9876202, 0.948023
140, 0.98854112, 0.965041
141, 0.98665828, 0.948007
142, 0.976042, 0.927198
143, 0.98837176, 0.952603
144, 0.98802392, 0.950114
145, 0.98646144, 0.964592
146, 0.98516972, 0.942941
147, 0.9872718, 0.960213
148, 0.95176416, 0.897528
149, 0.98384284, 0.952524
150, 0.97495308, 0.931209
151, 0.98862608, 0.959459
152, 0.9852372, 0.953712
153, 0.98530364, 0.909670
154, 0.9872988, 0.949450
155, 0.98301736, 0.952267
156, 0.98680972, 0.963038
157, 0.98778092, 0.962305
158, 0.9858126, 0.968032
159, 0.98874592, 0.955262
160, 0.98031752, 0.930051
161, 0.9853034, 0.939831
162, 0.9870136, 0.954130
163, 0.988212, 0.953651
164, 0.98051668, 0.940599
165, 0.9857698, 0.955304
166, 0.98898, 0.950581
167, 0.98604036, 0.950445
168, 0.98883448, 0.963377
169, 0.98516112, 0.945840
170, 0.9875642, 0.937124
171, 0.98491496, 0.929075
172, 0.98869444, 0.946533
173, 0.98802392, 0.955883
174, 0.9884682, 0.932916
175, 0.986314, 0.948875
176, 0.98726436, 0.930302
177, 0.9779582, 0.901688
178, 0.98638772, 0.959875
179, 0.9874936, 0.957522
180, 0.98917492, 0.952878
181, 0.98842012, 0.966255
182, 0.98997984, 0.958063
183, 0.98677144, 0.954270
184, 0.98603432, 0.943965
185, 0.98820676, 0.953418
186, 0.986746, 0.949148
187, 0.98554232, 0.960738
188, 0.98785596, 0.938006
189, 0.98681452, 0.958638
190, 0.986811, 0.951012
191, 0.9868754, 0.967320
192, 0.98759788, 0.946276
193, 0.98067672, 0.913775
194, 0.98838744, 0.937690
195, 0.9890036, 0.958046
196, 0.98828268, 0.954410
197, 0.9846472, 0.937222
198, 0.98715524, 0.964792
199, 0.9865566, 0.947600
200, 0.98597292, 0.944034
201, 0.98415004, 0.917732
202, 0.98760764, 0.955936
203, 0.98693188, 0.953807
204, 0.98479608, 0.931839
205, 0.98769968, 0.946257
206, 0.98898044, 0.946150
207, 0.98825604, 0.952244
208, 0.98765256, 0.962889
209, 0.98959528, 0.945417
210, 0.98105232, 0.903226
211, 0.98915884, 0.968831
212, 0.98919368, 0.966434
213, 0.98904944, 0.955083
214, 0.9871928, 0.950216
215, 0.98517868, 0.940169
216, 0.9852782, 0.933724
217, 0.98749268, 0.960450
218, 0.98644944, 0.942106
219, 0.98506328, 0.942867
220, 0.9875876, 0.950223
221, 0.98422028, 0.951916
222, 0.98620616, 0.956108
223, 0.98894564, 0.963966
224, 0.9847132, 0.944303
225, 0.9758604, 0.925537
226, 0.98663496, 0.948350
227, 0.98428544, 0.937224
228, 0.9812546, 0.946158
229, 0.98762196, 0.950276
230, 0.9831422, 0.928388
231, 0.98420776, 0.922188
232, 0.98687096, 0.938869
233, 0.97429212, 0.941678
234, 0.98220072, 0.915349
235, 0.98698264, 0.945852
236, 0.98245236, 0.960825
237, 0.98690016, 0.944008
238, 0.98616232, 0.958902
239, 0.98971952, 0.957304
240, 0.98234132, 0.919559
241, 0.98580464, 0.947321
242, 0.98606372, 0.925891
243, 0.98582344, 0.935306
244, 0.98362536, 0.946271
245, 0.98478676, 0.940977
246, 0.9859238, 0.928690
247, 0.98588324, 0.951453
248, 0.98534428, 0.954012
249, 0.98891744, 0.956665
250, 0.98568572, 0.940513
251, 0.98619968, 0.935950
252, 0.98353852, 0.942001
253, 0.98664864, 0.936573
254, 0.98585644, 0.960585
255, 0.98715608, 0.950790
256, 0.98546036, 0.941415
257, 0.98659304, 0.955249
258, 0.98873876, 0.958673
259, 0.9859838, 0.962213
260, 0.988605, 0.949974
261, 0.9850824, 0.938501
262, 0.98688388, 0.959137
263, 0.97751608, 0.933149
264, 0.9859262, 0.948980
265, 0.98421708, 0.950931
266, 0.98519276, 0.956070
267, 0.98645492, 0.953911
268, 0.98814212, 0.961660
269, 0.98605152, 0.944404
270, 0.9855982, 0.946365
271, 0.98741928, 0.953914
272, 0.986285, 0.938397
273, 0.98671204, 0.957279
274, 0.98699264, 0.939265
275, 0.98773188, 0.937610
276, 0.98957992, 0.954843
277, 0.9853362, 0.961451
278, 0.986947, 0.966357
279, 0.989499, 0.968395
280, 0.98738196, 0.955957
281, 0.98414272, 0.945982
282, 0.98501672, 0.941456
283, 0.98942532, 0.955081
284, 0.98746896, 0.944626
285, 0.98606964, 0.945187
286, 0.98654616, 0.945282
287, 0.98532732, 0.940611
288, 0.98951096, 0.954141
289, 0.98755016, 0.949065
290, 0.9874224, 0.953179
291, 0.9835444, 0.930778
292, 0.98657412, 0.933161
293, 0.97812428, 0.937715
294, 0.98975412, 0.965652
295, 0.98778196, 0.960177
296, 0.9850624, 0.954794
297, 0.98717728, 0.949987
